alias_address,alias_city,Type,georeferencingString
VIA DE CILIA JOLE,UDINE,POLYGON,UDINE
VIA DE MONTE G  LIVORNO,UDINE,POLYGON,UDINE
VIA DE RUBEIS,UDINE,POLYGON,UDINE
VIA DE RUBIES,UDINE,POLYGON,UDINE
VIA DECANI,UDINE,POLYGON,UDINE
VIA DECANI DI CUSSIGNACCO,UDINE,POLYGON,UDINE
VIA DEGLI ORTI,UDINE,POLYGON,UDINE
VIA DEI CALZOLAI,UDINE,POLYGON,UDINE
VIA DEI CARLINI,UDINE,POLYGON,UDINE
VIA DEI CASALI OSELLIN,UDINE,POLYGON,UDINE
VIA DEI PASCOLI,UDINE,POLYGON,UDINE
VIA DEI PRATI,UDINE,POLYGON,UDINE
VIA DEI RIZZANI,UDINE,POLYGON,UDINE
VIA DEI TORRIANI,UDINE,POLYGON,UDINE
VIA DEI TRE GALLI,UDINE,POLYGON,UDINE
VIA DEL  COTONIFICIO,UDINE,POLYGON,UDINE
VIA DEL BON,UDINE,POLYGON,UDINE
VIA DEL BOSCAT,UDINE,POLYGON,UDINE
VIA DEL CARBONE,UDINE,POLYGON,UDINE
VIA DEL CEMENTIFICIO,UDINE,POLYGON,UDINE
VIA DEL COTONIFICIO,UDINE,POLYGON,UDINE
VIA DEL FREDDO,UDINE,POLYGON,UDINE
VIA DEL GELSO,UDINE,POLYGON,UDINE
VIA DEL MAGIO,UDINE,POLYGON,UDINE
VIA DEL MAGLIO,UDINE,POLYGON,UDINE
VIA DEL MONTE,UDINE,POLYGON,UDINE
VIA DEL PALIO ANTICO,UDINE,POLYGON,UDINE
VIA DEL PARTIDOR,UDINE,POLYGON,UDINE
VIA DEL PIOPPO,UDINE,POLYGON,UDINE
VIA DEL POZZO,UDINE,POLYGON,UDINE
VIA DEL SALE,UDINE,POLYGON,UDINE
VIA DEL TIGLIO,UDINE,POLYGON,UDINE
VIA DEL TUNNEL,UDINE,POLYGON,UDINE
VIA DEL VASCELLO,UDINE,POLYGON,UDINE
VIA DELL' ANCONA,UDINE,POLYGON,UDINE
VIA DELLA BAINSIZZA,UDINE,POLYGON,UDINE
VIA DELLA BRAIDA,UDINE,POLYGON,UDINE
VIA DELLA BRAIDATE,UDINE,POLYGON,UDINE
VIA DELLA CERNAIA,UDINE,POLYGON,UDINE
VIA DELLA CISTERNA,UDINE,POLYGON,UDINE
VIA DELLA FAULA,UDINE,POLYGON,UDINE
VIA DELLA MADONNETTA,UDINE,POLYGON,UDINE
VIA DELLA PACE,UDINE,POLYGON,UDINE
VIA DELLA POLVERIERA,UDINE,POLYGON,UDINE
VIA DELLA PREFETTURA,UDINE,POLYGON,UDINE
VIA DELLA ROGGIA,UDINE,POLYGON,UDINE
VIA DELLA ROSTA,UDINE,POLYGON,UDINE
VIA DELLA SCARPATA,UDINE,POLYGON,UDINE
VIA DELLA VALLE,UDINE,POLYGON,UDINE
VIA DELLA VIGNA,UDINE,POLYGON,UDINE
VIA DELLA VIOTTA,UDINE,POLYGON,UDINE
VIA DELLE ACACIE,UDINE,POLYGON,UDINE
VIA DELLE ACQUE,UDINE,POLYGON,UDINE
VIA DELLE BRAIDATE,UDINE,POLYGON,UDINE
VIA DELLE ERBE,UDINE,POLYGON,UDINE
VIA DELLE FORNACI,UDINE,POLYGON,UDINE
VIA DELLE SCIENZE,UDINE,POLYGON,UDINE
VIA DELLE SCUOLE,UDINE,POLYGON,UDINE
VIA DELLO STELLA,UDINE,POLYGON,UDINE
VIA DERNA,UDINE,POLYGON,UDINE
VIA DES MACILIS,UDINE,POLYGON,UDINE
VIA DI MEZZO,UDINE,POLYGON,UDINE
VIA DI PRAMPERTO,UDINE,POLYGON,UDINE
VIA DIAZ,UDINE,POLYGON,UDINE
VIA DIEGO SIMONETTI,UDINE,POLYGON,UDINE
VIA DINO MENICHINI,UDINE,POLYGON,UDINE
VIA DINO VIRGILI,UDINE,POLYGON,UDINE
VIA DIV. GARIBALDI-OSOPPO,UDINE,POLYGON,UDINE
VIA DIVISIONE JULIA,UDINE,POLYGON,UDINE
VIA DOMENICO DEL BIANCO,UDINE,POLYGON,UDINE
VIA DOMENICO SOMEDA,UDINE,POLYGON,UDINE
VIA DON GIOVANNI BOSCO,UDINE,POLYGON,UDINE
VIA DRENCHIA,UDINE,POLYGON,UDINE
VIA DUCHI D' AOSTA,UDINE,POLYGON,UDINE
VIA DUINO,UDINE,POLYGON,UDINE
VIA DUODO,UDINE,POLYGON,UDINE
VIA E. CELEBRINO,UDINE,POLYGON,UDINE
VIA E TOTI,UDINE,POLYGON,UDINE
VIA ELIO MORPURGO,UDINE,POLYGON,UDINE
VIA EMILIA,UDINE,POLYGON,UDINE
VIA EMILIO,UDINE,POLYGON,UDINE
VIA EMILIO BONGIOVANNI,UDINE,POLYGON,UDINE
VIA EMILIO NARDINI,UDINE,POLYGON,UDINE
VIA ENRICO FERMI,UDINE,POLYGON,UDINE
VIA ENRICO FRUCH,UDINE,POLYGON,UDINE
VIA ENRICO TOTI,UDINE,POLYGON,UDINE
VIA ERASMO VALVASON,UDINE,POLYGON,UDINE
VIA ERCOLE CARLETTI,UDINE,POLYGON,UDINE
VIA ERITREA,UDINE,POLYGON,UDINE
VIA ERMES DI COLLOREDO,UDINE,POLYGON,UDINE
VIA ESTE,UDINE,POLYGON,UDINE
VIA EUSTACHIO CELEBRINO,UDINE,POLYGON,UDINE
VIA F.  FILZI,UDINE,POLYGON,UDINE
VIA F  RENATI,UDINE,POLYGON,UDINE
VIA F BARACCA,UDINE,POLYGON,UDINE
VIA F. DORMIS,UDINE,POLYGON,UDINE
VIA F DORMISCH,UDINE,POLYGON,UDINE
VIA FABIO ASQUINI,UDINE,POLYGON,UDINE
VIA FABIO DI MANIAGO,UDINE,POLYGON,UDINE
VIA FABIO FILZI,UDINE,POLYGON,UDINE
VIA FAEDIS,UDINE,POLYGON,UDINE
VIA FAGAGNA,UDINE,POLYGON,UDINE
VIA FAGAGNA DI COLUGNA,UDINE,POLYGON,UDINE
VIA FAGNANA,UDINE,POLYGON,UDINE
VIA FAUSTINO MOISESSO,UDINE,POLYGON,UDINE
VIA FELETTO,UDINE,POLYGON,UDINE
VIA FELICE DELLA ROVERE,UDINE,POLYGON,UDINE
VIA FELLA,UDINE,POLYGON,UDINE
VIA FELTRE,UDINE,POLYGON,UDINE
VIA FERDINANDO URLI,UDINE,POLYGON,UDINE
VIA FERMO SOLARI,UDINE,POLYGON,UDINE
VIA FERNANDO FRANZOLINI,UDINE,POLYGON,UDINE
VIA FILIPPO RENATI,UDINE,POLYGON,UDINE
VIA FIORE DEI LIBERI,UDINE,POLYGON,UDINE
VIA FIUME,UDINE,POLYGON,UDINE
VIA FLAGOGNA,UDINE,POLYGON,UDINE
VIA FLAIBANO,UDINE,POLYGON,UDINE
VIA FLAMBRO,UDINE,POLYGON,UDINE
VIA F.LLI DE GASPERI,UDINE,POLYGON,UDINE
VIA FLLI DE GASPERI,UDINE,POLYGON,UDINE
VIA FORGARIA,UDINE,POLYGON,UDINE
VIA FORNI DI SOTTO,UDINE,POLYGON,UDINE
VIA FRANCESCO BARACCA,UDINE,POLYGON,UDINE
VIA FRANCESCO CRISPI,UDINE,POLYGON,UDINE
VIA FRANCESCO DE GREGORI,UDINE,POLYGON,UDINE
VIA FRANCESCO DI MANZANO,UDINE,POLYGON,UDINE
VIA FRANCESCO DI TOPPO,UDINE,POLYGON,UDINE
VIA FRANCESCO DORMISCH,UDINE,POLYGON,UDINE
VIA FRANCESCO MANTICA,UDINE,POLYGON,UDINE
VIA FRANCESCO MUSONI,UDINE,POLYGON,UDINE
VIA FRANCESCO PETRARCA,UDINE,POLYGON,UDINE
VIA FRANCESCO TOMADINI,UDINE,POLYGON,UDINE
VIA FRANCESCO URBANIS,UDINE,POLYGON,UDINE
VIA FRATELLI DE GASPERI,UDINE,POLYGON,UDINE
VIA FRATELLI SGUAZZIN,UDINE,POLYGON,UDINE
VIA FRECHI,UDINE,POLYGON,UDINE
VIA FRESCHI,UDINE,POLYGON,UDINE
VIA FRESCHI 28-INT.7 E,UDINE,POLYGON,UDINE
VIA FRIULI,UDINE,POLYGON,UDINE
VIA FUSINE,UDINE,POLYGON,UDINE
VIA G  GOZZER,UDINE,POLYGON,UDINE
VIA G  PIETRA,UDINE,POLYGON,UDINE
VIA G. CALLIGARIS,UDINE,POLYGON,UDINE
VIA G. DE MONTE,UDINE,POLYGON,UDINE
VIA G. FONTANINI,UDINE,POLYGON,UDINE
VIA G FONTANINI,UDINE,POLYGON,UDINE
VIA G. MURATTI,UDINE,POLYGON,UDINE
VIA G. PIERI,UDINE,POLYGON,UDINE
VIA G PIETRA,UDINE,POLYGON,UDINE
VIA G. PIRONA,UDINE,POLYGON,UDINE
VIA G. VALENTE,UDINE,POLYGON,UDINE
VIA G.A. LICINIO,UDINE,POLYGON,UDINE
VIA GABELLI,UDINE,POLYGON,UDINE
VIA GAETA,UDINE,POLYGON,UDINE
VIA GAETANO PERUSINI,UDINE,POLYGON,UDINE
VIA GAETANO PIETRA,UDINE,POLYGON,UDINE
VIA GAETANO PIGOZZI,UDINE,POLYGON,UDINE
VIA GALBANI,UDINE,POLYGON,UDINE
VIA GALILEO FERRARIS,UDINE,POLYGON,UDINE
VIA GALILEO GALILEI,UDINE,POLYGON,UDINE
VIA GALLARATE,UDINE,POLYGON,UDINE
VIA GALVANI,UDINE,POLYGON,UDINE
VIA GASTONE VALENTE,UDINE,POLYGON,UDINE
VIA G.B. BISON,UDINE,POLYGON,UDINE
VIA G.B. PERIZ,UDINE,POLYGON,UDINE
VIA G.B. TIEPOLO,UDINE,POLYGON,UDINE
VIA G.CECONI - LOC. Z.I.U.,UDINE,POLYGON,UDINE
VIA G.ELLERO,UDINE,POLYGON,UDINE
VIA GEMONA,UDINE,POLYGON,UDINE
VIA GEMONA 3O,UDINE,POLYGON,UDINE
VIA GEN. ANTONIO CANTORE,UDINE,POLYGON,UDINE
VIA GEN. ANTONIO CHINOTTO,UDINE,POLYGON,UDINE
VIA GEN.ANTONIO CHINOTTO,UDINE,POLYGON,UDINE
VIA GENERALE ANTONIO BALDISSERA,UDINE,POLYGON,UDINE
VIA GENERALE ANTONIO CANTORE,UDINE,POLYGON,UDINE
VIA GENERALE ANTONIO CHINOTTO,UDINE,POLYGON,UDINE
VIA GENERALE CARLO CANEVA,UDINE,POLYGON,UDINE
VIA GENERALE CARLO ZUCCHI,UDINE,POLYGON,UDINE
VIA GENERALE GIUSEPPE GALLIANO,UDINE,POLYGON,UDINE
VIA GENOVA,UDINE,POLYGON,UDINE
VIA GERVASUTTA,UDINE,POLYGON,UDINE
VIA GESUALDO PANNILUNGHI,UDINE,POLYGON,UDINE
VIA G.FONTANINI,UDINE,POLYGON,UDINE
VIA GHERARDO FRESCHI,UDINE,POLYGON,UDINE
VIA GHERDO FRESCHI,UDINE,POLYGON,UDINE
VIA GIACINTO CALLIGARIS,UDINE,POLYGON,UDINE
VIA GIACOMO CECONI DI MONTECECON,UDINE,POLYGON,UDINE
VIA GIACOMO MEDICI,UDINE,POLYGON,UDINE
VIA GIAN DOMENICO BERTOLI,UDINE,POLYGON,UDINE
VIA GIANCARLO MARZONA,UDINE,POLYGON,UDINE
VIA GIANI STUPARICH,UDINE,POLYGON,UDINE
VIA GIANNINO BOSI,UDINE,POLYGON,UDINE
VIA GIBATTA GALLERIO,UDINE,POLYGON,UDINE
VIA GINNASIO VECCHIO,UDINE,POLYGON,UDINE
VIA GINO PIERI,UDINE,POLYGON,UDINE
VIA GIO BATTA CORGNALI,UDINE,POLYGON,UDINE
VIA GIO BATTA GALLERIO,UDINE,POLYGON,UDINE
VIA GIO BATTA PERIZ,UDINE,POLYGON,UDINE
VIA GIOSUE' CARDUCCI,UDINE,POLYGON,UDINE
VIA GIOVANNI ANTONIO LICINIO,UDINE,POLYGON,UDINE
VIA GIOVANNI BATTISTA GRASSI,UDINE,POLYGON,UDINE
VIA GIOVANNI BATTISTA MOSTO,UDINE,POLYGON,UDINE
VIA GIOVANNI BATTISTA NATOLINI,UDINE,POLYGON,UDINE
VIA GIOVANNI COSATTINI,UDINE,POLYGON,UDINE
VIA GIOVANNI DA UDINE,UDINE,POLYGON,UDINE
VIA GIOVANNI DI MORAVIA,UDINE,POLYGON,UDINE
VIA GIOVANNI MARINELLI,UDINE,POLYGON,UDINE
VIA GIOVANNI MARTINI,UDINE,POLYGON,UDINE
VIA GIOVANNI MICESIO,UDINE,POLYGON,UDINE
VIA GIULIA,UDINE,POLYGON,UDINE
VIA GIUSEPPE BERNARDINO BISON,UDINE,POLYGON,UDINE
VIA GIUSEPPE DE MONTE,UDINE,POLYGON,UDINE
VIA GIUSEPPE ELLERO,UDINE,POLYGON,UDINE
VIA GIUSEPPE GIRARDINI,UDINE,POLYGON,UDINE
VIA GIUSEPPE GIUSTI,UDINE,POLYGON,UDINE
VIA GIUSEPPE GOZZER,UDINE,POLYGON,UDINE
VIA GIUSEPPE MARCHETTI,UDINE,POLYGON,UDINE
VIA GIUSEPPE MARCOTTI,UDINE,POLYGON,UDINE
VIA GIUSEPPE MAZZINI,UDINE,POLYGON,UDINE
VIA GIUSEPPE OCCIONI BONAFFONS,UDINE,POLYGON,UDINE
VIA GIUSEPPE PARINI,UDINE,POLYGON,UDINE
VIA GIUSEPPE TULLIO,UDINE,POLYGON,UDINE
VIA GIUSEPPE VERDI,UDINE,POLYGON,UDINE
VIA GIUSTO FONTANINI,UDINE,POLYGON,UDINE
VIA GIUSTO MURATTI,UDINE,POLYGON,UDINE
VIA G.MICESIO,UDINE,POLYGON,UDINE
VIA GOFFREDO MAMELI,UDINE,POLYGON,UDINE
VIA GOITO,UDINE,POLYGON,UDINE
VIA GONARS,UDINE,POLYGON,UDINE
VIA GORGHI,UDINE,POLYGON,UDINE
VIA GORIZIA,UDINE,POLYGON,UDINE
VIA GRADISCA,UDINE,POLYGON,UDINE
VIA GRADO,UDINE,POLYGON,UDINE
VIA GRAONET,UDINE,POLYGON,UDINE
VIA GRAUNET,UDINE,POLYGON,UDINE
VIA GRAUZZARIA,UDINE,POLYGON,UDINE
VIA GRAZIADIO ISAIA ASCOLI,UDINE,POLYGON,UDINE
VIA GRAZZANO,UDINE,POLYGON,UDINE
VIA GRIMACCO,UDINE,POLYGON,UDINE
VIA GUARNERIO D'ARTEGNA,UDINE,POLYGON,UDINE
VIA GUGLIELMO PELIZZO,UDINE,POLYGON,UDINE
VIA IDRANTI STRADALI MOB,UDINE,POLYGON,UDINE
VIA IDRANTI STRADALI MOBILI,UDINE,POLYGON,UDINE
VIA IDRIA,UDINE,POLYGON,UDINE
VIA III NOVEMBRE 1918,UDINE,POLYGON,UDINE
VIA IMOLA,UDINE,POLYGON,UDINE
VIA IMPERIA,UDINE,POLYGON,UDINE
VIA IPPLIS,UDINE,POLYGON,UDINE
VIA IPPOLITO NIEVO,UDINE,POLYGON,UDINE
VIA IRENE DA SPILIMBERGO,UDINE,POLYGON,UDINE
VIA ISONZO,UDINE,POLYGON,UDINE
VIA ISTRIA,UDINE,POLYGON,UDINE
VIA IUDRIO,UDINE,POLYGON,UDINE
VIA IVAN TRINKO,UDINE,POLYGON,UDINE
VIA IVREA,UDINE,POLYGON,UDINE
VIA JACOPINO DEL TORSO,UDINE,POLYGON,UDINE
VIA JACOPO BELGRADO,UDINE,POLYGON,UDINE
VIA JACOPO E GIULIO ANDREA PIRONA,UDINE,POLYGON,UDINE
VIA JACOPO LEONARDIS,UDINE,POLYGON,UDINE
VIA JACOPO LINUSSIO,UDINE,POLYGON,UDINE
VIA JACOPO MARINONI,UDINE,POLYGON,UDINE
VIA JALMICCO,UDINE,POLYGON,UDINE
VIA JOLE DE CILLIA,UDINE,POLYGON,UDINE
VIA KENNEDY,UDINE,POLYGON,UDINE
VIA L. DA VINCI,UDINE,POLYGON,UDINE
VIA L. PADOLIN,UDINE,POLYGON,UDINE
VIA L. PRADOLIN,UDINE,POLYGON,UDINE
VIA LA SPEZIA,UDINE,POLYGON,UDINE
VIA LAIPACCO,UDINE,POLYGON,UDINE
VIA LARGA,UDINE,POLYGON,UDINE
VIA LARGO GOLDONI,UDINE,POLYGON,UDINE
VIA LATINA,UDINE,POLYGON,UDINE
VIA LATISANA,UDINE,POLYGON,UDINE
VIA LAUACCO,UDINE,POLYGON,UDINE
VIA LAUZACCO,UDINE,POLYGON,UDINE
VIA LAVARIANO,UDINE,POLYGON,UDINE
VIA LEA D' ORLANDI,UDINE,POLYGON,UDINE
VIA LECCO,UDINE,POLYGON,UDINE
VIA LEGNAGO,UDINE,POLYGON,UDINE
VIA LEMENE,UDINE,POLYGON,UDINE
VIA LEONACCO,UDINE,POLYGON,UDINE
VIA LEONARDO ANDERVOLTI,UDINE,POLYGON,UDINE
VIA LEONARDO BUFALINI,UDINE,POLYGON,UDINE
VIA LEONARDO DA VINCI,UDINE,POLYGON,UDINE
VIA LESTIZZA,UDINE,POLYGON,UDINE
VIA LIBIA,UDINE,POLYGON,UDINE
VIA LICURGO ZANNINI,UDINE,POLYGON,UDINE
VIA LIGURGO ZANNINI,UDINE,POLYGON,UDINE
VIA LIGURIA,UDINE,POLYGON,UDINE
VIA LIRUTI,UDINE,POLYGON,UDINE
VIA LIRUTTI,UDINE,POLYGON,UDINE
VIA LIVENZA,UDINE,POLYGON,UDINE
VIA LODI,UDINE,POLYGON,UDINE
VIA LODOVICO UCCELLIS,UDINE,POLYGON,UDINE
VIA LOMBARDIA,UDINE,POLYGON,UDINE
VIA LONGARONE,UDINE,POLYGON,UDINE
VIA LONZANO,UDINE,POLYGON,UDINE
VIA LOVARIA,UDINE,POLYGON,UDINE
VIA L.P. TESSITORI,UDINE,POLYGON,UDINE
VIA L.PRADOLIN,UDINE,POLYGON,UDINE
VIA LUCA CARLEVARIS,UDINE,POLYGON,UDINE
VIA LUCIANO PRADOLIN,UDINE,POLYGON,UDINE
VIA LUCIO MUZZATI,UDINE,POLYGON,UDINE
VIA LUIGI COLUSSI,UDINE,POLYGON,UDINE
VIA LUIGI E MICHELE GORTANI,UDINE,POLYGON,UDINE
VIA LUIGI GABELLI,UDINE,POLYGON,UDINE
VIA LUIGI GALVANI,UDINE,POLYGON,UDINE
VIA LUIGI MAGRINI,UDINE,POLYGON,UDINE
VIA LUIGI PIO TESSITORI,UDINE,POLYGON,UDINE
VIA LUIGI SBAIZ,UDINE,POLYGON,UDINE
VIA LUIGI SPEZZOTTI,UDINE,POLYGON,UDINE
VIA LUIGI TAMI,UDINE,POLYGON,UDINE
VIA LUIGI VISINTIN,UDINE,POLYGON,UDINE
VIA LUINO,UDINE,POLYGON,UDINE
VIA LUMIGNACCO,UDINE,POLYGON,UDINE
VIA M  C  DI ROSA,UDINE,POLYGON,UDINE
VIA M. ORIGARA,UDINE,POLYGON,UDINE
VIA M TE ROMBON,UDINE,POLYGON,UDINE
VIA M TE S MARCO,UDINE,POLYGON,UDINE
VIA MAGENTA,UDINE,POLYGON,UDINE
VIA MAGENTA 1 SCALA,UDINE,POLYGON,UDINE
VIA MAJANO,UDINE,POLYGON,UDINE
VIA MALBORGHETTO,UDINE,POLYGON,UDINE
VIA MANIAGO,UDINE,POLYGON,UDINE
VIA MANLIO FERUGLIO,UDINE,POLYGON,UDINE
VIA MANTOVA,UDINE,POLYGON,UDINE
VIA MANZANO,UDINE,POLYGON,UDINE
VIA MANZONI 5/A SCALA,UDINE,POLYGON,UDINE
VIA MARANO LAGUNARE,UDINE,POLYGON,UDINE
VIA MARC' ANTONIO FIDUCIO,UDINE,POLYGON,UDINE
VIA MARCO D' AVIANO,UDINE,POLYGON,UDINE
VIA MARCO VOLPE,UDINE,POLYGON,UDINE
VIA MARCO VOLPE, 19,UDINE,POLYGON,UDINE
VIA MARGHERA,UDINE,POLYGON,UDINE
VIA MARGRETH,UDINE,POLYGON,UDINE
VIA MARGRETH MONS PASQUALE,UDINE,POLYGON,UDINE
VIA MARIANO DEL FRIULI,UDINE,POLYGON,UDINE
VIA MARIO E RICCARDO LUZZATTO,UDINE,POLYGON,UDINE
VIA MARIO FOSCHIANI,UDINE,POLYGON,UDINE
VIA MARIO LIZZERO,UDINE,POLYGON,UDINE
VIA MARIO MICOSSI,UDINE,POLYGON,UDINE
VIA MARIO MIGLIORANZA,UDINE,POLYGON,UDINE
VIA MARIO MODOTTI,UDINE,POLYGON,UDINE
VIA MARQUARDO,UDINE,POLYGON,UDINE
VIA MARSALA,UDINE,POLYGON,UDINE
VIA MARTIGNACCO,UDINE,POLYGON,UDINE
VIA MARZUTTINI,UDINE,POLYGON,UDINE
VIA MASSAUA,UDINE,POLYGON,UDINE
VIA MASSIMO D' AZEGLIO,UDINE,POLYGON,UDINE
VIA MASSIMO MISANI,UDINE,POLYGON,UDINE
VIA MEDEA,UDINE,POLYGON,UDINE
VIA MELEGNANO,UDINE,POLYGON,UDINE
VIA MENTANA,UDINE,POLYGON,UDINE
VIA MERCATOVECCHIO,UDINE,POLYGON,UDINE
VIA MERCATOVECCHIO, 28,UDINE,POLYGON,UDINE
VIA MERCERIE,UDINE,POLYGON,UDINE
VIA MERSO,UDINE,POLYGON,UDINE
VIA MESTRE,UDINE,POLYGON,UDINE
VIA MICESIO - RES. AI FAGGI,UDINE,POLYGON,UDINE
VIA MILANO,UDINE,POLYGON,UDINE
VIA MILAZZO,UDINE,POLYGON,UDINE
VIA MILOCCA,UDINE,POLYGON,UDINE
VIA MIRKO BASALDELLA,UDINE,POLYGON,UDINE
VIA MODENA,UDINE,POLYGON,UDINE
VIA MODICA,UDINE,POLYGON,UDINE
VIA MOGADISCIO,UDINE,POLYGON,UDINE
VIA MOGGIO,UDINE,POLYGON,UDINE
VIA MOIMACCO,UDINE,POLYGON,UDINE
VIA MOLIN NASCOSTO,UDINE,POLYGON,UDINE
VIA MOLIN NUOVO,UDINE,POLYGON,UDINE
VIA MOLINI,UDINE,POLYGON,UDINE
VIA MONDOVI,UDINE,POLYGON,UDINE
VIA MONDOVI',UDINE,POLYGON,UDINE
VIA MONFALCONE,UDINE,POLYGON,UDINE
VIA MONROPINO,UDINE,POLYGON,UDINE
VIA MONRUPINO,UDINE,POLYGON,UDINE
VIA MONS. P. MARGARETH,UDINE,POLYGON,UDINE
VIA MONSIGNORE CORRADO PERONIO,UDINE,POLYGON,UDINE
VIA MONSIGNORE LUIGI FAIDUTTI,UDINE,POLYGON,UDINE
VIA MONSIGNORE PASQUALE MARGRETH,UDINE,POLYGON,UDINE
VIA MONTANARA,UDINE,POLYGON,UDINE
VIA MONTE AMARIANA,UDINE,POLYGON,UDINE
VIA MONTE ARVENIS,UDINE,POLYGON,UDINE
VIA MONTE BIVERA,UDINE,POLYGON,UDINE
VIA MONTE CANIN,UDINE,POLYGON,UDINE
VIA MONTE CIMONE,UDINE,POLYGON,UDINE
VIA MONTE COGLIANS,UDINE,POLYGON,UDINE
VIA MONTE CROCE,UDINE,POLYGON,UDINE
VIA MONTE DE MARCO,UDINE,POLYGON,UDINE
VIA MONTE FESTA,UDINE,POLYGON,UDINE
VIA MONTE FORNO,UDINE,POLYGON,UDINE
VIA MONTE FOSCHIANI,UDINE,POLYGON,UDINE
VIA MONTE GRAPPA,UDINE,POLYGON,UDINE
VIA MONTE GRAUZARIA,UDINE,POLYGON,UDINE
VIA MONTE HERMADA,UDINE,POLYGON,UDINE
VIA MONTE LUSSARI,UDINE,POLYGON,UDINE
VIA MONTE MAGGIORE,UDINE,POLYGON,UDINE
VIA MONTE MANGART,UDINE,POLYGON,UDINE
VIA MONTE MATAJUR,UDINE,POLYGON,UDINE
VIA MONTE MODICE,UDINE,POLYGON,UDINE
VIA MONTE NERO,UDINE,POLYGON,UDINE
VIA MONTE NEVOSO,UDINE,POLYGON,UDINE
VIA MONTE ORTIGARA,UDINE,POLYGON,UDINE
VIA MONTE PAL GRANDE,UDINE,POLYGON,UDINE
VIA MONTE PAL PICCOLO,UDINE,POLYGON,UDINE
VIA MONTE PASUBIO,UDINE,POLYGON,UDINE
VIA MONTE PERALBA,UDINE,POLYGON,UDINE
VIA MONTE ROMBON,UDINE,POLYGON,UDINE
VIA MONTE S  MICHELE,UDINE,POLYGON,UDINE
VIA MONTE S. MARCO,UDINE,POLYGON,UDINE
VIA MONTE SAN GABRIELE,UDINE,POLYGON,UDINE
VIA MONTE SAN MARCO,UDINE,POLYGON,UDINE
VIA MONTE SAN MICHELE,UDINE,POLYGON,UDINE
VIA MONTE SANTO,UDINE,POLYGON,UDINE
VIA MONTE SEI BUSI,UDINE,POLYGON,UDINE
VIA MONTE SERNIO,UDINE,POLYGON,UDINE
VIA MONTE TRICORNO,UDINE,POLYGON,UDINE
VIA MONTE VODICE,UDINE,POLYGON,UDINE
VIA MONTE VOLAIA,UDINE,POLYGON,UDINE
VIA MONTE VOLAJA,UDINE,POLYGON,UDINE
VIA MONTEBELLO,UDINE,POLYGON,UDINE
VIA MONTELLO,UDINE,POLYGON,UDINE
VIA MONTELUNGO,UDINE,POLYGON,UDINE
VIA MONTEROTONDO,UDINE,POLYGON,UDINE
VIA MONZA,UDINE,POLYGON,UDINE
VIA MONZAMBANO,UDINE,POLYGON,UDINE
VIA MORETTI,UDINE,POLYGON,UDINE
VIA MOROSINA,UDINE,POLYGON,UDINE
VIA MORSANO,UDINE,POLYGON,UDINE
VIA MORTEGLIANO,UDINE,POLYGON,UDINE
VIA MORUZZO,UDINE,POLYGON,UDINE
VIA M.S.MARCO,UDINE,POLYGON,UDINE
VIA MUGGIA,UDINE,POLYGON,UDINE
VIA MURATTI MORETTI,UDINE,POLYGON,UDINE
VIA MUZZANA,UDINE,POLYGON,UDINE
VIA N. DI LUSSEMBURGO,UDINE,POLYGON,UDINE
VIA NAPOLI,UDINE,POLYGON,UDINE
VIA NATISONE,UDINE,POLYGON,UDINE
VIA NATISONE DI COLUGNA,UDINE,POLYGON,UDINE
VIA NATOLINI / PRESANI,UDINE,POLYGON,UDINE
VIA NAZARIO SAURO,UDINE,POLYGON,UDINE
VIA NAZIONALE,UDINE,POLYGON,UDINE
VIA N.COPERNICO,UDINE,POLYGON,UDINE
VIA NERVESA,UDINE,POLYGON,UDINE
VIA NICCOLO' COPERNICO,UDINE,POLYGON,UDINE
VIA NICOLO' DI LUSSEMBURGO,UDINE,POLYGON,UDINE
VIA NICOLO' LIONELLO,UDINE,POLYGON,UDINE
VIA NIMIS,UDINE,POLYGON,UDINE
VIA NINO BIXIO,UDINE,POLYGON,UDINE
VIA NIVA DE PONTI,UDINE,POLYGON,UDINE
VIA NODARI,UDINE,POLYGON,UDINE
VIA NOGARA MONS GIUSEPPE,UDINE,POLYGON,UDINE
VIA NONCELLO,UDINE,POLYGON,UDINE
VIA O DA PORDENONE,UDINE,POLYGON,UDINE
VIA O.BOTTECCHIA,UDINE,POLYGON,UDINE
VIA ODERZO,UDINE,POLYGON,UDINE
VIA ODORICO DA PORDENONE,UDINE,POLYGON,UDINE
VIA ODORICO POLITI,UDINE,POLYGON,UDINE
VIA ODORICO SUSANNA,UDINE,POLYGON,UDINE
VIA ORSARIA,UDINE,POLYGON,UDINE
VIA ORTI,UDINE,POLYGON,UDINE
VIA OSLAVIA,UDINE,POLYGON,UDINE
VIA OSVALDO LUPIERI,UDINE,POLYGON,UDINE
VIA OTTAVIANO TARTAGNA,UDINE,POLYGON,UDINE
VIA OTTAVIO BOTTECCHIA,UDINE,POLYGON,UDINE
VIA OTTOBONO,UDINE,POLYGON,UDINE
VIA P FISTULARIO,UDINE,POLYGON,UDINE
VIA P. MICCA,UDINE,POLYGON,UDINE
VIA PACE,UDINE,POLYGON,UDINE
VIA PACIFICO VALUSSI,UDINE,POLYGON,UDINE
VIA PADOVA,UDINE,POLYGON,UDINE
