alias_address,alias_city,georeferencingString
VIA SAN DANIELE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN DANIELE
VIA SAN FRANCESCO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN FRANCESCO
VIA SAN GIOVANNI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN GIOVANNI
VIA SAN LEONARDO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN LEONARDO
VIA SAN MARCO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN MARCO
VIA SAN PIETRO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN PIETRO
VIA SAN ROCCO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAN ROCCO
VIA SANDRO PERTINI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SANDRO PERTINI
VIA SANT' ANNA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SANT' ANNA
VIA SANT' ANTONIO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SANT' ANTONIO
VIA SANTA CATERINA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SANTA CATERINA
VIA SANTA LUCIA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SANTA LUCIA
VIA SAUFIT,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAUFIT
VIA SAVALONS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SAVALONS
VIA SCUGJELARS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SCUGJELARS
VIA SCUJELARS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SCUJELARS
VIA SEFIN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SEFIN
VIA SILANS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SILANS
VIA SOFIA PECOL,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SOFIA PECOL
VIA SOPRIO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SOPRIO
VIA SOTTOCASTELLO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SOTTOCASTELLO
VIA SOTTOCOLLE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA SOTTOCOLLE
VIA S.PECOL,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA S.PECOL
VIA STALIS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA STALIS
VIA TABOGA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TABOGA
VIA TAGLIAMENTO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TAGLIAMENTO
VIA TALOT,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TALOT
VIA TARCENTO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TARCENTO
VIA TAVIELE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TAVIELE
VIA TORINO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TORINO
VIA *TRASAGHIS*,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA *TRASAGHIS*
VIA TRASAGHIS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TRASAGHIS
VIA TRASIGHIS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TRASIGHIS
VIA TREVISAN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TREVISAN
VIA TURISELLO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA TURISELLO
VIA UARBE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA UARBE
VIA UDINE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA UDINE
VIA VAL DI FIEMME,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VAL DI FIEMME
VIA VALENTINO OSTERMANN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VALENTINO OSTERMANN
VIA VEGLI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VEGLI
VIA VEGLIATO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VEGLIATO
VIA VELDEN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VELDEN
VIA VENUTI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VENUTI
VIA VENZONE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VENZONE
VIA VICINALE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VICINALE
VIA VILLA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VILLA
VIA VINCENZO LUCARDI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VINCENZO LUCARDI
VIA VUARBE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA VUARBE
VIA WIDMAR,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA WIDMAR
VIA XX SETTEMBRE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA XX SETTEMBRE
VIA XXV APRILE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA XXV APRILE
VIA XXVIII APRILE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA XXVIII APRILE
VIA ZEFIN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA ZEFIN
VIA ZORUTTI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA ZORUTTI
VIA ZUCCOLA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA ZUCCOLA
VIA ZUGLI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIA ZUGLI
VIALE ROMA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIALE ROMA
VICOLO DE' PASCOTTINI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DE' PASCOTTINI
VICOLO DE PASCOTTINI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DE PASCOTTINI
VICOLO DEGLI OREFICI,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DEGLI OREFICI
VICOLO DEI DE' BRUGNIS,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DEI DE' BRUGNIS
VICOLO DEL BODOLO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DEL BODOLO
VICOLO DEL TEATRO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DEL TEATRO
VICOLO DELLE MURA,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO DELLE MURA
VICOLO HERMES DI COLORET,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO HERMES DI COLORET
VICOLO PRE CHECO PLACEREAN,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO PRE CHECO PLACEREAN
VICOLO SAN BARTOLOMEO,GEMONA DEL FRIULI,GEMONA DEL FRIULI VICOLO SAN BARTOLOMEO
VIE DE CAINE,GEMONA DEL FRIULI,GEMONA DEL FRIULI VIE DE CAINE
AREA AUTOSTRADALE,GONARS,GONARS AREA AUTOSTRADALE
AREA SERVIZIO GONARS NORD,GONARS,GONARS AREA SERVIZIO GONARS NORD
CONTRADA ARTIGIANI,GONARS,GONARS CONTRADA ARTIGIANI
CONTRADA GIUSEPPE ELLERO,GONARS,GONARS CONTRADA GIUSEPPE ELLERO
CORTE DEI FIRIS,GONARS,GONARS CORTE DEI FIRIS
LOCALITA' AUTOSTR. A4 TS-VE GONARS,GONARS,GONARS LOCALITA' AUTOSTR. A4 TS-VE GONARS
LOCALITA' PRESSO AUTOSTRADA,GONARS,GONARS LOCALITA' PRESSO AUTOSTRADA
PIAZZA CESARE BATTISTI,GONARS,GONARS PIAZZA CESARE BATTISTI
PIAZZA CONCORDATO,GONARS,GONARS PIAZZA CONCORDATO
PIAZZA GIULIO CESARE,GONARS,GONARS PIAZZA GIULIO CESARE
PIAZZA MUNICIPIO,GONARS,GONARS PIAZZA MUNICIPIO
PIAZZA SAN ROCCO,GONARS,GONARS PIAZZA SAN ROCCO
PIAZZA TITA MARZUTTINI,GONARS,GONARS PIAZZA TITA MARZUTTINI
STRADA STATALE 252 NAPOLEONICA,GONARS,GONARS STRADA STATALE 252 NAPOLEONICA
VIA ALCIDE DE GASPERI,GONARS,GONARS VIA ALCIDE DE GASPERI
VIA ALDO TAVIAN,GONARS,GONARS VIA ALDO TAVIAN
VIA ALESSANDRO MANZONI,GONARS,GONARS VIA ALESSANDRO MANZONI
VIA ALTURIS,GONARS,GONARS VIA ALTURIS
VIA AQUILEIA,GONARS,GONARS VIA AQUILEIA
VIA ARTURO ZARDINI,GONARS,GONARS VIA ARTURO ZARDINI
VIA AUSSA,GONARS,GONARS VIA AUSSA
VIA AVENALE,GONARS,GONARS VIA AVENALE
VIA BRAIDA,GONARS,GONARS VIA BRAIDA
VIA BRAIDE,GONARS,GONARS VIA BRAIDE
VIA CATERINA PERCOTO,GONARS,GONARS VIA CATERINA PERCOTO
VIA CIVIDALE,GONARS,GONARS VIA CIVIDALE
VIA CORMONS,GONARS,GONARS VIA CORMONS
VIA CORNO,GONARS,GONARS VIA CORNO
VIA CORTE,GONARS,GONARS VIA CORTE
VIA DANTE ALIGHIERI,GONARS,GONARS VIA DANTE ALIGHIERI
VIA DE GASPERI,GONARS,GONARS VIA DE GASPERI
VIA DE ROJE,GONARS,GONARS VIA DE ROJE
VIA DEGLI OLMI,GONARS,GONARS VIA DEGLI OLMI
VIA DEI SENZA TETTO,GONARS,GONARS VIA DEI SENZA TETTO
VIA DELLA LIBERAZIONE,GONARS,GONARS VIA DELLA LIBERAZIONE
VIA DI PALUT,GONARS,GONARS VIA DI PALUT
VIA DON GIOVANNI BOSCO,GONARS,GONARS VIA DON GIOVANNI BOSCO
VIA DON GIOVANNI MINZONI,GONARS,GONARS VIA DON GIOVANNI MINZONI
VIA EDMONDO DE AMICIS,GONARS,GONARS VIA EDMONDO DE AMICIS
VIA ETTORE SACHS,GONARS,GONARS VIA ETTORE SACHS
VIA FELETTIS,GONARS,GONARS VIA FELETTIS
VIA FILIPPO CORRIDONI,GONARS,GONARS VIA FILIPPO CORRIDONI
VIA FRIULI,GONARS,GONARS VIA FRIULI
VIA G. F. RENATI,GONARS,GONARS VIA G. F. RENATI
VIA GIACOMO MATTEOTTI,GONARS,GONARS VIA GIACOMO MATTEOTTI
VIA GIAMBATTISTA TIEPOLO,GONARS,GONARS VIA GIAMBATTISTA TIEPOLO
VIA GIUSEPPE MAZZINI,GONARS,GONARS VIA GIUSEPPE MAZZINI
VIA GORIZIA,GONARS,GONARS VIA GORIZIA
VIA GRAUNET,GONARS,GONARS VIA GRAUNET
VIA IV NOVEMBRE,GONARS,GONARS VIA IV NOVEMBRE
VIA JACOPO TOMADINI,GONARS,GONARS VIA JACOPO TOMADINI
VIA MARIO FILIPPO ROUSSEL,GONARS,GONARS VIA MARIO FILIPPO ROUSSEL
VIA MICHELE GRANDI,GONARS,GONARS VIA MICHELE GRANDI
VIA MOLINI,GONARS,GONARS VIA MOLINI
VIA MONTE GRAPPA,GONARS,GONARS VIA MONTE GRAPPA
VIA MONTE NERO,GONARS,GONARS VIA MONTE NERO
VIA MONTE SANTO,GONARS,GONARS VIA MONTE SANTO
VIA MORTEGLIANO,GONARS,GONARS VIA MORTEGLIANO
VIA NAJARUT,GONARS,GONARS VIA NAJARUT
VIA NAPOLEONICA,GONARS,GONARS VIA NAPOLEONICA
VIA NAZARIO SAURO,GONARS,GONARS VIA NAZARIO SAURO
VIA P. ZORUTTI,GONARS,GONARS VIA P. ZORUTTI
VIA PALMANOVA,GONARS,GONARS VIA PALMANOVA
VIA PAOLO DIACONO,GONARS,GONARS VIA PAOLO DIACONO
VIA PARADISO,GONARS,GONARS VIA PARADISO
VIA PATOC,GONARS,GONARS VIA PATOC
VIA PIETRO ZORUTTI,GONARS,GONARS VIA PIETRO ZORUTTI
VIA POZZUOLO DEL FRIULI,GONARS,GONARS VIA POZZUOLO DEL FRIULI
VIA PRIMO MAGGIO,GONARS,GONARS VIA PRIMO MAGGIO
VIA RAMUT,GONARS,GONARS VIA RAMUT
VIA REMIS,GONARS,GONARS VIA REMIS
VIA RISORGIVE,GONARS,GONARS VIA RISORGIVE
VIA ROMA,GONARS,GONARS VIA ROMA
VIA SAN DOMENICO,GONARS,GONARS VIA SAN DOMENICO
VIA SAN GIOVANNI  BOSCO,GONARS,GONARS VIA SAN GIOVANNI  BOSCO
VIA SAN MARTINO,GONARS,GONARS VIA SAN MARTINO
VIA SAN PAOLO,GONARS,GONARS VIA SAN PAOLO
VIA SCHIAVONA,GONARS,GONARS VIA SCHIAVONA
VIA STRADALTA,GONARS,GONARS VIA STRADALTA
VIA SUARZ,GONARS,GONARS VIA SUARZ
VIA TINA MODOTTI,GONARS,GONARS VIA TINA MODOTTI
VIA TOPPO WASSERMANN,GONARS,GONARS VIA TOPPO WASSERMANN
VIA TORVISCOSA,GONARS,GONARS VIA TORVISCOSA
VIA TRIESTE,GONARS,GONARS VIA TRIESTE
VIA V. VENETO,GONARS,GONARS VIA V. VENETO
VIA VENEZIA,GONARS,GONARS VIA VENEZIA
VIA VINCENZO BELLINI,GONARS,GONARS VIA VINCENZO BELLINI
VIA VITTORIO VENETO,GONARS,GONARS VIA VITTORIO VENETO
FRAZIONE ARBIDA,GRIMACCO,GRIMACCO FRAZIONE ARBIDA
FRAZIONE BRIDA INFERIORE,GRIMACCO,GRIMACCO FRAZIONE BRIDA INFERIORE
FRAZIONE BRIDA SUPERIORE,GRIMACCO,GRIMACCO FRAZIONE BRIDA SUPERIORE
FRAZIONE CANALAZ,GRIMACCO,GRIMACCO FRAZIONE CANALAZ
FRAZIONE CLODIG,GRIMACCO,GRIMACCO FRAZIONE CLODIG
FRAZIONE COSTNE,GRIMACCO,GRIMACCO FRAZIONE COSTNE
FRAZIONE DOLINA,GRIMACCO,GRIMACCO FRAZIONE DOLINA
FRAZIONE GRIMACCO INFERIORE,GRIMACCO,GRIMACCO FRAZIONE GRIMACCO INFERIORE
FRAZIONE GRIMACCO SUPERIORE,GRIMACCO,GRIMACCO FRAZIONE GRIMACCO SUPERIORE
FRAZIONE LIESSA,GRIMACCO,GRIMACCO FRAZIONE LIESSA
FRAZIONE LOMBAI,GRIMACCO,GRIMACCO FRAZIONE LOMBAI
FRAZIONE PLATAZ,GRIMACCO,GRIMACCO FRAZIONE PLATAZ
FRAZIONE PODLACH,GRIMACCO,GRIMACCO FRAZIONE PODLACH
FRAZIONE POTCOSTNE,GRIMACCO,GRIMACCO FRAZIONE POTCOSTNE
FRAZIONE RUCCHIN,GRIMACCO,GRIMACCO FRAZIONE RUCCHIN
FRAZIONE SCALE,GRIMACCO,GRIMACCO FRAZIONE SCALE
FRAZIONE SCRUTTO,GRIMACCO,GRIMACCO FRAZIONE SCRUTTO
FRAZIONE SEUZA,GRIMACCO,GRIMACCO FRAZIONE SEUZA
FRAZIONE SLAPOVICCO,GRIMACCO,GRIMACCO FRAZIONE SLAPOVICCO
FRAZIONE SVERINAZ,GRIMACCO,GRIMACCO FRAZIONE SVERINAZ
FRAZIONE TOPOLO',GRIMACCO,GRIMACCO FRAZIONE TOPOLO'
VIA CLODIG,GRIMACCO,GRIMACCO VIA CLODIG
VIA LIESSA,GRIMACCO,GRIMACCO VIA LIESSA
VIA PLATAZ,GRIMACCO,GRIMACCO VIA PLATAZ
VIA SLAPOVICCO,GRIMACCO,GRIMACCO VIA SLAPOVICCO
ARCO DEL GRECALE,LATISANA,LATISANA ARCO DEL GRECALE
ARCO DELL' ORTENE,LATISANA,LATISANA ARCO DELL' ORTENE
BORGO AURORA,LATISANA,LATISANA BORGO AURORA
BORGO DELLA SPERANZA,LATISANA,LATISANA BORGO DELLA SPERANZA
CALLE ARRIGO,LATISANA,LATISANA CALLE ARRIGO
CALLE DELL' ANNUNZIATA,LATISANA,LATISANA CALLE DELL' ANNUNZIATA
CALLE ZITA,LATISANA,LATISANA CALLE ZITA
CORTE MIRACOLI,LATISANA,LATISANA CORTE MIRACOLI
FRAZIONE PICCHI,LATISANA,LATISANA FRAZIONE PICCHI
LOCALITA' CAPO NORD,LATISANA,LATISANA LOCALITA' CAPO NORD
PARCO GASPARI,LATISANA,LATISANA PARCO GASPARI
PIAZZA CADUTI DELLA JULIA,LATISANA,LATISANA PIAZZA CADUTI DELLA JULIA
PIAZZA DUOMO,LATISANA,LATISANA PIAZZA DUOMO
PIAZZA ENEA CODOTTO,LATISANA,LATISANA PIAZZA ENEA CODOTTO
PIAZZA G. MATTEOTTI,LATISANA,LATISANA PIAZZA G. MATTEOTTI
PIAZZA GIACOMO MATTEOTTI,LATISANA,LATISANA PIAZZA GIACOMO MATTEOTTI
PIAZZA GIUSEPPE GARIBALDI,LATISANA,LATISANA PIAZZA GIUSEPPE GARIBALDI
PIAZZA INDIPENDENZA,LATISANA,LATISANA PIAZZA INDIPENDENZA
PIAZZA SANTO SPIRITO,LATISANA,LATISANA PIAZZA SANTO SPIRITO
PIAZZALE OSOPPO,LATISANA,LATISANA PIAZZALE OSOPPO
PIAZZETTA DELL' IMBARCADERO,LATISANA,LATISANA PIAZZETTA DELL' IMBARCADERO
STRADA STATALE 354,LATISANA,LATISANA STRADA STATALE 354
VIA A. MAZZON,LATISANA,LATISANA VIA A. MAZZON
VIA ADELAIDE RISTORI,LATISANA,LATISANA VIA ADELAIDE RISTORI
VIA ALCIDE DE GASPERI,LATISANA,LATISANA VIA ALCIDE DE GASPERI
VIA ALESSANDRO MANZONI,LATISANA,LATISANA VIA ALESSANDRO MANZONI
VIA ALESSANDRO VOLTA,LATISANA,LATISANA VIA ALESSANDRO VOLTA
VIA ALTAN,LATISANA,LATISANA VIA ALTAN
VIA AMEDEO MODIGLIANI,LATISANA,LATISANA VIA AMEDEO MODIGLIANI
VIA ANGELO BERTOLI,LATISANA,LATISANA VIA ANGELO BERTOLI
VIA ANGELO LUCA TONIZZO,LATISANA,LATISANA VIA ANGELO LUCA TONIZZO
VIA ANNIA,LATISANA,LATISANA VIA ANNIA
VIA ANNIA - LATISANOTTA,LATISANA,LATISANA VIA ANNIA - LATISANOTTA
VIA ANTONIO GASPARI,LATISANA,LATISANA VIA ANTONIO GASPARI
VIA ANTONIO MOZZON,LATISANA,LATISANA VIA ANTONIO MOZZON
VIA ANTONIO PACINOTTI,LATISANA,LATISANA VIA ANTONIO PACINOTTI
VIA APICILIA,LATISANA,LATISANA VIA APICILIA
VIA AQUILEIA,LATISANA,LATISANA VIA AQUILEIA
VIA BAROZZI,LATISANA,LATISANA VIA BAROZZI
VIA BATTISTI,LATISANA,LATISANA VIA BATTISTI
VIA BEORCHIA,LATISANA,LATISANA VIA BEORCHIA
VIA BRACCIO DI VOLTA,LATISANA,LATISANA VIA BRACCIO DI VOLTA
VIA CANOVA,LATISANA,LATISANA VIA CANOVA
VIA CANTONI,LATISANA,LATISANA VIA CANTONI
VIA CAPO NORD,LATISANA,LATISANA VIA CAPO NORD
VIA CARAVAGGIO,LATISANA,LATISANA VIA CARAVAGGIO
VIA CARLO GOLDONI,LATISANA,LATISANA VIA CARLO GOLDONI
VIA CARSO,LATISANA,LATISANA VIA CARSO
VIA CASASOLA,LATISANA,LATISANA VIA CASASOLA
VIA CASE CASASOLA,LATISANA,LATISANA VIA CASE CASASOLA
VIA CASETTE,LATISANA,LATISANA VIA CASETTE
VIA CATERINA PERCOTO,LATISANA,LATISANA VIA CATERINA PERCOTO
VIA CAVALIER LUIGI CICUTTIN,LATISANA,LATISANA VIA CAVALIER LUIGI CICUTTIN
VIA CELLIO CASSI,LATISANA,LATISANA VIA CELLIO CASSI
VIA CODROIPO,LATISANA,LATISANA VIA CODROIPO
VIA CONTE CESARE ALTAN,LATISANA,LATISANA VIA CONTE CESARE ALTAN
VIA CORIOLANO GNESUTTA,LATISANA,LATISANA VIA CORIOLANO GNESUTTA
VIA CROSERE,LATISANA,LATISANA VIA CROSERE
VIA D. MARIN,LATISANA,LATISANA VIA D. MARIN
VIA DAMIANO CHIESA,LATISANA,LATISANA VIA DAMIANO CHIESA
VIA DANIELE MANIN,LATISANA,LATISANA VIA DANIELE MANIN
VIA DEI DELFINI,LATISANA,LATISANA VIA DEI DELFINI
VIA DEI GEMELLI,LATISANA,LATISANA VIA DEI GEMELLI
VIA DEI GHIOZZI,LATISANA,LATISANA VIA DEI GHIOZZI
VIA DEI GHIOZZI TERRAMARE,LATISANA,LATISANA VIA DEI GHIOZZI TERRAMARE
VIA DEI MILLE,LATISANA,LATISANA VIA DEI MILLE
VIA DEI PESCI,LATISANA,LATISANA VIA DEI PESCI
VIA DEI PINI,LATISANA,LATISANA VIA DEI PINI
VIA DEI SABBIONI,LATISANA,LATISANA VIA DEI SABBIONI
VIA DEI TIGLI,LATISANA,LATISANA VIA DEI TIGLI
VIA DEL BATTELLO,LATISANA,LATISANA VIA DEL BATTELLO
VIA DEL CAPRICORNO,LATISANA,LATISANA VIA DEL CAPRICORNO
VIA DEL COREGOLO,LATISANA,LATISANA VIA DEL COREGOLO
VIA DEL GERCALE,LATISANA,LATISANA VIA DEL GERCALE
VIA DEL GRECALE,LATISANA,LATISANA VIA DEL GRECALE
VIA DEL LEONE,LATISANA,LATISANA VIA DEL LEONE
VIA DEL LIBECCIO,LATISANA,LATISANA VIA DEL LIBECCIO
VIA DEL MARINAIO,LATISANA,LATISANA VIA DEL MARINAIO
VIA DEL MOLO,LATISANA,LATISANA VIA DEL MOLO
VIA DEL PESCATORE,LATISANA,LATISANA VIA DEL PESCATORE
VIA DEL SAGITTARIO,LATISANA,LATISANA VIA DEL SAGITTARIO
VIA DEL SOLE,LATISANA,LATISANA VIA DEL SOLE
VIA DEL TEMPIO,LATISANA,LATISANA VIA DEL TEMPIO
VIA DEL TORO,LATISANA,LATISANA VIA DEL TORO
VIA DEL VARMO,LATISANA,LATISANA VIA DEL VARMO
VIA DELL' ACQUARIO,LATISANA,LATISANA VIA DELL' ACQUARIO
VIA DELL' ANGUILLA,LATISANA,LATISANA VIA DELL' ANGUILLA
VIA DELL' ARIETE,LATISANA,LATISANA VIA DELL' ARIETE
VIA DELLA BILANCIA,LATISANA,LATISANA VIA DELLA BILANCIA
VIA DELLA COOPERAZIONE,LATISANA,LATISANA VIA DELLA COOPERAZIONE
VIA DELLA LIBERTA',LATISANA,LATISANA VIA DELLA LIBERTA'
VIA DELLA PERTICA,LATISANA,LATISANA VIA DELLA PERTICA
VIA DELLA RINASCITA,LATISANA,LATISANA VIA DELLA RINASCITA
VIA DELLO SCIROCCO,LATISANA,LATISANA VIA DELLO SCIROCCO
VIA DELLO SCORPIONE,LATISANA,LATISANA VIA DELLO SCORPIONE
VIA DELLO SPORT,LATISANA,LATISANA VIA DELLO SPORT
VIA DIETRO CHIESA,LATISANA,LATISANA VIA DIETRO CHIESA
VIA DIVISIONE JULIA,LATISANA,LATISANA VIA DIVISIONE JULIA
VIA DON GIOVANNI PICOTTI,LATISANA,LATISANA VIA DON GIOVANNI PICOTTI
VIA DON PIETRO MAZZOLARI,LATISANA,LATISANA VIA DON PIETRO MAZZOLARI
VIA DON PRIMO MAZZOLARI,LATISANA,LATISANA VIA DON PRIMO MAZZOLARI
VIA EDMONDO DE AMICIS,LATISANA,LATISANA VIA EDMONDO DE AMICIS
VIA EGREGIS GASPARI,LATISANA,LATISANA VIA EGREGIS GASPARI
VIA EL MARTIN,LATISANA,LATISANA VIA EL MARTIN
VIA ETTORE LEONIDA MARTIN,LATISANA,LATISANA VIA ETTORE LEONIDA MARTIN
VIA FLORIDA,LATISANA,LATISANA VIA FLORIDA
VIA FORNASATTE,LATISANA,LATISANA VIA FORNASATTE
VIA FORTE,LATISANA,LATISANA VIA FORTE
VIA FRANCESCO ELLERO,LATISANA,LATISANA VIA FRANCESCO ELLERO
VIA FRATELLI CERVI,LATISANA,LATISANA VIA FRATELLI CERVI
VIA GALILEO GALILEI,LATISANA,LATISANA VIA GALILEO GALILEI
VIA GALLO,LATISANA,LATISANA VIA GALLO
VIA GASPARI,LATISANA,LATISANA VIA GASPARI
VIA GELIO CASSI,LATISANA,LATISANA VIA GELIO CASSI
VIA G.ELLERO,LATISANA,LATISANA VIA G.ELLERO
VIA GENERALE RADAELLI,LATISANA,LATISANA VIA GENERALE RADAELLI
VIA GIACOMO AMBROSIO,LATISANA,LATISANA VIA GIACOMO AMBROSIO
VIA GIACOMO LEOPARDI,LATISANA,LATISANA VIA GIACOMO LEOPARDI
VIA GIACOMO PUCCINI,LATISANA,LATISANA VIA GIACOMO PUCCINI
VIA GIARDINI,LATISANA,LATISANA VIA GIARDINI
VIA GIOSUE' CARDUCCI,LATISANA,LATISANA VIA GIOSUE' CARDUCCI
VIA GIOVANNI AGNELLI,LATISANA,LATISANA VIA GIOVANNI AGNELLI
VIA GIOVANNI BERTOTTO,LATISANA,LATISANA VIA GIOVANNI BERTOTTO
VIA GIOVANNI BOTTARI,LATISANA,LATISANA VIA GIOVANNI BOTTARI
VIA GIOVANNI COSTANTINI,LATISANA,LATISANA VIA GIOVANNI COSTANTINI
VIA GIOVANNI DA UDINE,LATISANA,LATISANA VIA GIOVANNI DA UDINE
VIA GIOVANNI XXIII,LATISANA,LATISANA VIA GIOVANNI XXIII
VIA GIUSEPPE GIUSTI,LATISANA,LATISANA VIA GIUSEPPE GIUSTI
VIA GIUSEPPE MAZZINI,LATISANA,LATISANA VIA GIUSEPPE MAZZINI
VIA GIUSEPPE VERDI,LATISANA,LATISANA VIA GIUSEPPE VERDI
VIA GORIZIA,LATISANA,LATISANA VIA GORIZIA
VIA GRAMONI,LATISANA,LATISANA VIA GRAMONI
VIA GUGLIELMO MARCONI,LATISANA,LATISANA VIA GUGLIELMO MARCONI
VIA GUGLIELMO PEROSA,LATISANA,LATISANA VIA GUGLIELMO PEROSA
VIA ISONZO,LATISANA,LATISANA VIA ISONZO
VIA ISTRIA,LATISANA,LATISANA VIA ISTRIA
VIA JACOPO TOMADINI,LATISANA,LATISANA VIA JACOPO TOMADINI
VIA LA ROTTA,LATISANA,LATISANA VIA LA ROTTA
VIA LAGUNA,LATISANA,LATISANA VIA LAGUNA
VIA LE STAZIONE,LATISANA,LATISANA VIA LE STAZIONE
VIA LEONARDO DA VINCI,LATISANA,LATISANA VIA LEONARDO DA VINCI
VIA LIGNANO,LATISANA,LATISANA VIA LIGNANO
VIA LIGNANO NORD,LATISANA,LATISANA VIA LIGNANO NORD
VIA LIGNANO SABB. SS 354 KM.8780,LATISANA,LATISANA VIA LIGNANO SABB. SS 354 KM.8780
VIA LIGNANO SABBIADORO,LATISANA,LATISANA VIA LIGNANO SABBIADORO
VIA LIGNANO SUD,LATISANA,LATISANA VIA LIGNANO SUD
VIA LIMANDA,LATISANA,LATISANA VIA LIMANDA
VIA LIVELLI,LATISANA,LATISANA VIA LIVELLI
VIA LIVENZA,LATISANA,LATISANA VIA LIVENZA
VIA MARCONI,LATISANA,LATISANA VIA MARCONI
VIA MARTIRI DELLA FOIBE,LATISANA,LATISANA VIA MARTIRI DELLA FOIBE
VIA MAURO,LATISANA,LATISANA VIA MAURO
VIA MONSIGNOR LUIGI MURADOR,LATISANA,LATISANA VIA MONSIGNOR LUIGI MURADOR
VIA MONTE BERNADIA,LATISANA,LATISANA VIA MONTE BERNADIA
VIA MONTE CANIN,LATISANA,LATISANA VIA MONTE CANIN
VIA MONTE GRAPPA,LATISANA,LATISANA VIA MONTE GRAPPA
VIA MONTE ORTIGARA,LATISANA,LATISANA VIA MONTE ORTIGARA
VIA MONTE S. MICHELE,LATISANA,LATISANA VIA MONTE S. MICHELE
VIA MONTE SABOTINO,LATISANA,LATISANA VIA MONTE SABOTINO
VIA MONTE SAN MICHELE,LATISANA,LATISANA VIA MONTE SAN MICHELE
VIA MONTE SAN SIMEONE,LATISANA,LATISANA VIA MONTE SAN SIMEONE
