alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Meina,"Meina, Novara, Piemonte, 28046, Italia","{'type': 'Point', 'coordinates': [8.538827, 45.788773]}","Meina, Piemonte, Italia",POINT
Comune,Mergozzo,"Mergozzo, Verbano-Cusio-Ossola, Piemonte, 28802, Italia","{'type': 'Point', 'coordinates': [8.4495252, 45.96128]}","Mergozzo, Piemonte, Italia",POINT
Comune,Mezzomerico,"Mezzomerico, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.6055179, 45.6186872]}","Mezzomerico, Piemonte, Italia",POINT
Comune,Miasino,"Miasino, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.429724, 45.801972]}","Miasino, Piemonte, Italia",POINT
Comune,Momo,"Momo, Novara, Piemonte, 28015, Italia","{'type': 'Point', 'coordinates': [8.5568643, 45.5747211]}","Momo, Piemonte, Italia",POINT
Comune,Montescheno,"Montescheno, Verbano-Cusio-Ossola, Piemonte, 28843, Italia","{'type': 'Point', 'coordinates': [8.2252449, 46.06792]}","Montescheno, Piemonte, Italia",POINT
Comune,Nebbiuno,"Nebbiuno, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.527126, 45.803573]}","Nebbiuno, Piemonte, Italia",POINT
Comune,Nibbiola,"Nibbiola, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.6549776, 45.3714832]}","Nibbiola, Piemonte, Italia",POINT
Comune,Nonio,"Nonio, Verbano-Cusio-Ossola, Piemonte, 28891, Italia","{'type': 'Point', 'coordinates': [8.377522, 45.845773]}","Nonio, Piemonte, Italia",POINT
Comune,Novara,"Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.6202,45.4468]}","Novara, Piemonte, Italia",POINT
Comune,Oggebbio,"Oggebbio, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.650425, 45.997679]}","Oggebbio, Piemonte, Italia",POINT
Comune,Oleggio,"Oleggio, Novara, Piemonte, 28047, Italia","{'type': 'Point', 'coordinates': [8.6370679, 45.5972309]}","Oleggio, Piemonte, Italia",POINT
Comune,Oleggio Castello,"Oleggio Castello, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.527127, 45.748872]}","Oleggio Castello, Piemonte, Italia",POINT
Comune,Omegna,"Omegna, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.408022, 45.879774]}","Omegna, Piemonte, Italia",POINT
Comune,Ornavasso,"Ornavasso, Verbano-Cusio-Ossola, Piemonte, 28877, Italia","{'type': 'Point', 'coordinates': [8.4122915, 45.9704358]}","Ornavasso, Piemonte, Italia",POINT
Comune,Orta San Giulio,"Orta San Giulio, Novara, Piemonte, 28016, Italia","{'type': 'Point', 'coordinates': [8.406951, 45.7980814]}","Orta San Giulio, Piemonte, Italia",POINT
Comune,Paruzzaro,"Paruzzaro, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5175987, 45.7502412]}","Paruzzaro, Piemonte, Italia",POINT
Comune,Pella,"Pella, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.3847792, 45.8016249]}","Pella, Piemonte, Italia",POINT
Comune,Pettenasco,"Pettenasco, Novara, Piemonte, 28028, Italia","{'type': 'Point', 'coordinates': [8.4077932, 45.818769]}","Pettenasco, Piemonte, Italia",POINT
Comune,Piedimulera,"Piedimulera, Verbano-Cusio-Ossola, Piemonte, 28885, Italia","{'type': 'Point', 'coordinates': [8.259263, 46.0242382]}","Piedimulera, Piemonte, Italia",POINT
Comune,Pieve Vergonte,"Pieve Vergonte, Verbano-Cusio-Ossola, Piemonte, 28886, Italia","{'type': 'Point', 'coordinates': [8.2805236, 46.0025621]}","Pieve Vergonte, Piemonte, Italia",POINT
Comune,Pogno,"Pogno, Novara, Piemonte, 28076, Italia","{'type': 'Point', 'coordinates': [8.3832347, 45.7584394]}","Pogno, Piemonte, Italia",POINT
Comune,Pombia,"Pombia, Novara, Piemonte, 28050, Italia","{'type': 'Point', 'coordinates': [8.6322926, 45.65083]}","Pombia, Piemonte, Italia",POINT
Comune,Prato Sesia,"Prato Sesia, Novara, Piemonte, 28077, Italia","{'type': 'Point', 'coordinates': [8.3729394, 45.6468486]}","Prato Sesia, Piemonte, Italia",POINT
Comune,Premeno,"Premeno, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5960998, 45.9780992]}","Premeno, Piemonte, Italia",POINT
Comune,Premosello Chiovenda,"Premosello-Chiovenda, Verbano-Cusio-Ossola, Piemonte, 28803, Italia","{'type': 'Point', 'coordinates': [8.3275904, 46.0039555]}","Premosello Chiovenda, Piemonte, Italia",POINT
